Id	Label
9818	Stichting Zwerfkinderen Mozambique
9819	Stichting Zwerfkinderen Nederland
9820	Stichting ZZF Zeldzame Ziektenfonds
9821	Stichtingen Administratiekantoor
9822	Stichtingen Orca, Phoenix, Gentu, Marinara, Theseus en Rubicon
9823	Stichtingsraad Christelijke Hogeschool te Ede
9824	Stichtingsraad Lokatel  Lokale Radio en TV Omroep Den Haag
9825	Stichtingsraad Radio Noord Holland
9826	Stichtingsraad Stichting Heuvellaan te Hilversum
9827	Stichtingsraad Stiftung Internationaler Karlspreis te Aken
9828	Stichtingsraad Zeeuws Landschap
9829	Stichtse Historische Reeks te Utrecht
9830	Stiftung Culture and Castles te Düsseldorf
9831	Stimog Stichting Maatschappelijke Ondersteuning Geüniformeerden
9832	Stimulering privatisering lagere overheid commissie Schakel
9833	Stimuleringsfonds Volkshuisvesting Nederlandse Gemeenten
9834	Stimuleringsfonds voor de Architectuur
9835	Stimuleringsfonds voor de Pers
9836	Sting
9837	Sting beroepsvereniging voor helpenden en verzorgenden
9838	STIOM Gezondheidscentrum Schilderswijk Den Haag
9839	Stivoro Stichting Volksgezondheid en Roken
9840	STOA Stichting Oud alumni Rijksuniversiteit Groningen
9841	STOAG Stichting Onderwijs op Algemene Grondslag
9842	STOAS onderwijsondersteuning te Wageningen
9843	Stop Aids Now!
9844	Stop Aids Now, Aids Fonds en Soa Aids Nederland
9845	Storks te s Gravenhage
9846	STOUW Stedelijke Welzijnsstichting Utrecht
9847	STOWA Stichting Toegepast Onderzoek Waterbeheer
9848	Straat Consulaat
9849	Straat van 1000 Culturen
9850	straatkrant Brabant
9851	StrAC Strategische Adviescommissie voor het fysiek domein Overijssel
9852	Straet Holding
9853	Stralingshygiëne, Gezondheidsraad
9854	Strategic Board Energy Valley
9855	Strategie en Beleid
9856	Strategie Summit Onderwijs 2010
9857	Strategie Summit Supply Chain & Logistiek
9858	Strategieraad PPS Netwerk Nederland
9859	Strategisch Advies College Veneca Vereniging Nederlandse Cateringorganisaties
9860	Strategisch Advies College Verbond van Verzekeraars
9861	Strategisch Adviescollege Verbond van Verzekeraars
9862	Strategische Adviesraad TNO
9863	Strategische Adviesraad van de afdeling Sport en Bewegen ALO van de faculteit Gamma Hanzehogeschool Groningen
9864	Strategische Adviesraad van de HBO opleiding Sport, gezondheid en management van de faculteit Gamma Hanzehogeschool Groningen
9865	Strategische Adviesraad Witteveen en Bos
9866	Strategische Adviesraad Wooncorporatie Portaal
9867	Strategische Adviesraad, Bouw en Ondergrond TNO
9868	Strategische Heroriëntatie Ziekenhuizen
9869	Streek Producten Nederland
9870	Streekeigen Producten Nederland
9871	Streekfonds De Maashorst
9872	Streekgewestraad Land van Heusden en Altena
9873	Streekmuziekschool Leiden e o
9874	Streekmuziekschool Leiden en Omstreken
9875	Streekplanontwikkeling
9876	Streekraad Oost Groningen
9877	Streekschool Leiden e o
9878	Streekziekenhuis Gooi Nooit
9879	Structuurcommissie Friesch Paarden Stamboek
9880	Struggle4Bibles
9881	Studenten Overleg Faculteit der Letteren
9882	Studentencorps Vrije Universiteit
9883	Studentenraad Milieukunde medezeggenschapsraad HTO
9884	Studentenraad, Vrije Universiteit
9885	Studentenvakbond SRVU
9886	Studentenvereniging Comenius ASVA te Amsterdam
9887	Studentenvereniging Depositum Custodi
9888	Studia Rosenthaliana
9889	Studiecentrum Openbaar Onderwijs
9890	Studiefinanciering Commissie Hermans
9891	Studiefonds Dirkzwager
9892	Studiefonds Plantage, Tiel
9893	Studiekring Landbouweconomie
9894	Studiekring voor waterstaatsrecht en waterschapsbeheer
9895	Studieverloop Allochtone Studenten Nederlandse Politieacademie
9896	STUT
9897	Stuurgroep aanpak Kindermishandeling
9898	Stuurgroep Aanvullend Structuurschema Elektriciteitsvoorziening
9899	Stuurgroep Actieplan Professionalisering Jeugdzorg
9900	Stuurgroep Action for Employment Flevoland
9901	Stuurgroep Antibioticaresistentie Dierhouderij
9902	Stuurgroep bedrijfsvoering, VSNU
9903	Stuurgroep bedrijventerrein Sint Joost
9904	Stuurgroep beleidsvisie 2025, Stichting Recreatie Toervaart Nederland
9905	Stuurgroep Beleidsvisie Recreatie Toervaart Nederland
9906	Stuurgroep Belgisch Nederlandse Conferentie
9907	Stuurgroep bereikbaarheid Floriade
9908	Stuurgroep Blijf van mijn lijf huizen Noord Holland
9909	Stuurgroep Bovenregionale Politiesamenwerking
9910	Stuurgroep Brainport Oost
9911	Stuurgroep CERES programma Noord en Midden Limburg
9912	Stuurgroep Coachingsproject
9913	Stuurgroep Delta Maas
9914	Stuurgroep Dialysetechniek, Dialyse Groep Nederland
9915	Stuurgroep Diversiteit Burgemeesters
9916	Stuurgroep Economie
9917	Stuurgroep Economie Eemsdelta
9918	Stuurgroep Educatie NOVIB
9919	Stuurgroep Eemsdelta Green
9920	Stuurgroep EFRO Phasing Out D2
9921	Stuurgroep Electronic Commerce Platform Nederland
9922	Stuurgroep en regiegroep Versnellingsagenda
9923	Stuurgroep Energieconvenant Groningen
9924	Stuurgroep Euregio Rijn Maas Noord, ETS
9925	Stuurgroep Euregio Rijn Waal, ETS
9926	Stuurgroep Europees Fonds voor Regionale Ontwikkeling EFRO Phasing Out D2
9927	Stuurgroep Europees Natuurbeschermingsjaar 1995
9928	Stuurgroep evaluatie politieorganisatie
9929	Stuurgroep Experimenten Volkshuisvesting
9930	Stuurgroep Floriade 2012
9931	Stuurgroep Gehandicapten en Ouderen in het verkeer
9932	Stuurgroep Glastuinbouw en Milieu
9933	Stuurgroep GOML Gebiedsontwikkeling Midden Limburg
9934	Stuurgroep Greenports Nederland
9935	Stuurgroep grensregio Vlaanderen Nederland, ETS
9936	Stuurgroep Groene Delta
9937	Stuurgroep Haagse Lokale Agenda 21
9938	Stuurgroep Haarlemmermeer Groen
9939	Stuurgroep HALT
9940	Stuurgroep Hoger Technisch Onderwijs
9941	Stuurgroep homo seksualiteit
9942	Stuurgroep HOV Zuid Holland Noord
9943	Stuurgroep HoWaBo Hoogwateraanpak s Hertogenbosch
9944	Stuurgroep IDFA Internationaal Documentaire Festival
9945	Stuurgroep Impactstudie medefinancieringsprogramma
9946	Stuurgroep Impactstudie Medefinancieringsprogramma Ontwikkelingssamenwerking
9947	Stuurgroep Inburgering Utrecht
9948	Stuurgroep Informatiemanagement Regionale Veiligheid
9949	Stuurgroep Innovatie Driehoek
9950	Stuurgroep Integratie Thuiszorg, regio Arnhem
9951	Stuurgroep Interregio
9952	Stuurgroep Jaar van de Alfabetisering
9953	Stuurgroep Kromme Rijnlandschap
9954	Stuurgroep kunstzinnige vorming en amateuristische kunst te Amsterdam
9955	Stuurgroep Lauwersmeer
9956	Stuurgroep Leadership, Universiteit Leiden
9957	Stuurgroep Logeervoorzieningen Overijssel
9958	Stuurgroep MAA Oost
9959	Stuurgroep Maastricht Health Campus
9960	Stuurgroep Management Overstromingen
9961	Stuurgroep Manifest Brabant 2050
9962	Stuurgroep Natura 2000 Peelvenen
9963	Stuurgroep Nederland België
9964	Stuurgroep Neue Hanze Interregio
9965	Stuurgroep Noordelijke Ontsluiting Greenport en Stedenbaan
9966	Stuurgroep Ondernemen in de Marktsector van de SER commissie Ontwikkelingsproblematiek Bedrijfsleven
9967	Stuurgroep Ontwikkelingsprojecten
9968	Stuurgroep OP Zuid
9969	Stuurgroep Operationeel Programma Zuid Oost
9970	Stuurgroep Peel 6 1 samenwerkingsverband 6 Peel Gemeenten
9971	Stuurgroep Peelbergen Hippisch Centrum
9972	Stuurgroep Regionaal Politiebudget
9973	Stuurgroep regulerende energiegeffing
9974	Stuurgroep Rijnlandroute
9975	Stuurgroep Samenwerking rechtbanken s Gravenhage en Haarlem en juridische faculteit Universiteit Leiden
9976	Stuurgroep Schiphol
9977	Stuurgroep Schoolfruit
9978	Stuurgroep Sociale Conferentie
9979	Stuurgroep Speerpunt Huiselijk Geweld , Academische Werkplaats Opvang & OGGZ www werkplaatsOxO nl , Nijmegen
9980	Stuurgroep Speerpunt Sociale Uitsluiting en Dakloosheid , Academische Werkplaats Opvang & OGGZ www werkplaatsOxO nl , Nijmegen
9981	Stuurgroep Stichting Toekomstbeeld der techniek
9982	Stuurgroep tOETs omgevingseffecten Toets Vijfde Nota
9983	Stuurgroep Universitaire Voorlichting, Katholieke Universiteit Nijmegen
9984	Stuurgroep University College Den Haag, Universiteit Leiden
9985	Stuurgroep Veiligheidshuis Fryslân
9986	Stuurgroep Verbindend Vernieuwen zintuiglijke gehandicaptensector
9987	Stuurgroep Verpleegkundig beroepen en opleidingen continuum
9988	Stuurgroep visitatie GNK en BW
9989	Stuurgroep Voorbereiding Structuurschema Drink en Industriewatervoorziening, RARO voor de Ruimtelijke Ordening
9990	Stuurgroep Voorbereiding Structuurschema Elektriciteitsvoorziening, RARO voor de Ruimtelijke Ordening
9991	Stuurgroep Voortijdig Schoolverlaten
9992	Stuurgroep Westlandse Zoom
9993	Stuurgroep Zoet Water
9994	Stuurgroep Zoetwater van Kennis voor Klimaat
9995	SUA Socialistische Uitgeverij Amsterdam
9996	Subsidiëring Politieke Partijen
9997	Sudan, april 2010
9998	Sult
9999	Summa Verzekeringen te Oirlo
10000	Summer University in Tuzla Bosnië
10001	Supervisory Board Bright Students Conference
10002	Supervisory Board Fortis A G
10003	Supervisory Board Stichting BMM BioMedical Materials
10004	support voor management en staf B V
10005	Surinaamse Vrouwenraad
10006	Suriname
10007	Suriname Forum versteviging band Suriname Nederland
10008	Survey Data
10009	Sustainability Leadership Program, Kopenhagen Delft Oxford
10010	Sustainable Food Laboratory FoodLab
10011	Sutfene Zorggroep
10012	Suydenvelt
10013	Suytkade Beheer B V
10014	Suzanne van Baerlestichting
10015	SVB Sociale Verzekeringsbank
10016	SVB Studenten Vakbond
10017	SVHW belastingkantoor
10018	SVIZ Stichting Verzorging Islamitische Zendtijd
10019	SVn Stimuleringsfonds Volkshuisvesting Nederlandse Gemeenten
10020	SVO
10021	SVR Sociale Verzekeringsraad
10022	SVr Sociale Verzekeringsraad
10023	SVRO Stichting Verzorgingshuizen Regio oost , Gereformeerde Gemeenten
10024	SVRO Stichting Verzorgingshuizen Regio Oost , Gereformeerde Gemeenten deeltijd
10025	SVZ
10026	SVZ te Rotterdam
10027	SWA Amsterdam
10028	Swazoom welzijnsorganisatie Amsterdam Zuidoost
10029	SWH Stichting Wonen s Hertogenbosch
10030	SWOV Stichting Wetenschappelijk Onderzoek Verkeersveiligheid
10031	SWOV Stuchting Wetenschappelijk Onderzoek Verkeersveiligheid
10032	SWR Sociaal Wetenschappelijke Raad van de KNAW Koninklijke Nederlandse Academie van Wetenschappen
10033	SWZ Zwolle
10034	Syndion, Stichting voor dienstverlening en ondersteuning aan mensen met een handicap
10035	Syntens
10036	SynVest RealEstate Fund
10037	Syrische filmmakers Bidayyat
10038	t Groene Sticht
10039	T M C Asser instituut
10040	T M C Asser Instituut
10041	t Oversticht , provinciaal orgaan voor welstandstoezicht en welstandsbevordering
10042	t Springertje
10043	t Vervolg te Maastricht
10044	t Wollukje
10045	Taakgroep Migranten, Raad van Kerken
10046	Taakherschikking en strategisch beleid in de zorgsector , Zorgconsult
10047	Tactus, instellingen van verslavingszorg en opvang Overijssel
10048	Tafel Tien , omroep Gelderland
10049	Tafel van Borging, Maasvlakte II
10050	Tafeltje dekje
10051	Talant
10052	Talent for Governance
10053	Tandem welzijnsorganisatie Nijmegen
10054	Tannet Turks academisch netwerk
10055	TAPAK Jakarta
10056	Tarievencommissie Psychiatrie
10057	Tas International
10058	Tasforce DeeltijdPlus
10059	Task Force Aanpak Mensenhandel
10060	Task forces Consultative Group of International Agricultural Research Worldbank te Washington D C  VS
10061	Taskforce 50+ Sport en Bewegen
10062	Taskforce biodiversiteit
10063	Taskforce Biodiversiteit en Natuurlijke Hulpbronnen
10064	Taskforce Diversiteit Schoolbesturen
10065	Taskforce Energie transitie
10066	Taskforce financiering landschap
10067	Taskforce Handicap & Samenleving
10068	Taskforce Handicap en Lokale Samenleving
10069	Taskforce handicap en samenleving
10070	Taskforce Handicap en Samenleving
10071	Taskforce her ontwikkeling bedrijventerreinen
10072	Taskforce Innovatie regionaal samenwerkingsverband Utrecht
10073	Taskforce Jeugdwerkloosheid
10074	Taskforce Kennisnetontwikkeling, subcommissie Adviescollege voor de Markt te Groningen
10075	Taskforce Krimp
10076	Taskforce Mantelzorg
10077	Taskforce Ouderen en Arbeid
10078	Taskforce Overlast Jaarwisseling en Andere Evenementen
10079	Taskforce Overvallen
10080	Taskforce Veilig Openbaar Vervoer
10081	Taskforce verbetering rendementen afstuderen studenten
10082	Taskforce Verdroging
10083	Taskforce Vermaatschappelijking, GGZ
10084	Taskforce Vermindering Regeldruk
10085	Taskforce Versterking Recreatietoervaart
10086	Taskforce Vrouwen aan de top
10087	Taskforce Vrouwen, Veiligheid en Conflict
10088	Taskforce Vrouwen, Veiligheid, Conflict
10089	Taskforce wachtlijsten buitenschoolse opvang
10090	TAZ Task Force Arbeidsmarkt Zeevarenden
10091	TBI Holdings B V
10092	TBS instelling De Oldenkotte
10093	TBS instelling in Utrecht
10094	TC Visienet
10095	Te Elfder Ure
10096	Team Alert  Stichting van en voor jongeren op het gebied van verkeersveiligheid
10097	Team voor knelpunten op de arbeidsmarkt
10098	Technion Society in the Netherlands
10099	Technische bedrijfskunde, Technische Universiteit Eindhoven
10100	Technische Commissie Bodembeweging
10101	Technische Hogeschool Rijswijk
10102	Technische Hogeschool te Delft
10103	Technische Hogeschool Twente
10104	Technische School te Maarsbergen
10105	Technische Universiteit Delft
10106	Technische Universiteit te Delft
10107	Technische Universiteit te Eindhoven
10108	Technologie management Technische Universiteit Eindhoven
10109	Tecnhische Universiteit Eindhoven
10110	TEDx Binnenhof
10111	Teeuwengroep
10112	Tegen Haar Wil
10113	Teleac cursus Televisie Academie  Milieubescherming
10114	Teleac NOT
10115	Teleac NOT sinds september 2010: NTR
10116	Teleac Stichting Televisie Academie
10117	Teleac Televisie Academie
10118	Teleac, Hoe?Zo!
10119	Telematica Institute
10120	Tema stichting voor natuurbehoud
10121	Tender Jeugdzorg
10122	TenneT
10123	TenneT Holding B V
10124	Tennisvereniging Prinsejagt te Eindhoven
10125	Tennisvereniging Rozendaal
10126	Terdege
10127	Terra sub mare, Orde Tempel van Jerusalem
10128	Terraveen B V
10129	Terre des Hommes
10130	Terwisga Groep
10131	TES Technologie en Samenleving , HAN Hogeschool van Arnhem en Nijmegen
10132	Tetra Pak Alfa Laval te Nieuwegein
10133	Texel, KNRM Koninklijke Nederlandse Reddings Maatschappij
10134	Teylers Museum te Haarlem
10135	Th van Welderen Rengersfonds
10136	The Centre for democracy and conciliation in Southeastern Europe te Thessaloniki
10137	The Churches Commission for Migrants
10138	The European Journal of Women s studies
10139	The Foundation on Inter Ethic Relations
10140	The Hague Institute of Global Justice
10141	The Institute for Migration Issues
10142	The Journal of Clean Technology and Environmental Sciences
10143	The JPP Foundation Japan Prizewinner Programme
10144	The Max Planck Institute on Tax and Public Finance , Munich
10145	The Netherlands American Amity Trust Inc
10146	The Nielsen Company  voorheen VNU
10147	The Standard Steamship Owners te Londen
10148	The University for Peace  door VN gestichte universiteit te San José, Costa Rica
10149	Theater & Congrescentrum De Flint te Amersfoort
10150	Theater aan het Spui te s Gravenhage
10151	Theater De Engelenbak
10152	Theater De Fransche School te Culemborg
10153	Theater de Kolk te Assen
10154	Theater Kikker te Utrecht
10155	Theater Korzo te s Gravenhage
10156	Theater Orpheus te Apeldoorn
10157	Theater Utrecht
10158	Theatercombinatie Nieuwe de la Mar en Bellevue
10159	Theatergezelschap Fantasten te Amsterdam
10160	Theatergezelschap Teneeter
10161	Theatergroep Gnaffel Zwolle
10162	Theatergroep Mug met de Gouden Tanden
10163	Theatergroep PlayBack
10164	Theatergroep Siberia te Rotterdam
10165	Theatergroep Suver Nuver
10166	Theaterproductiehuis Zeelandia ZNF
10167	Theaters Tilburg
10168	Theaterstichting Bloot
10169	Theologisch Debat
10170	Theologisch Dispuut
10171	Theologische faculteit, Katholieke Universiteit te Tilburg
10172	Theologische Seminaria te Paramaribo en Yangong
10173	Theologische Studenten te Leiden
10174	Theologische Universiteit Kampen
10175	Theoretische productie ecologie Landbouw Hogeschool te Wageningen
10176	Thialf te Heerenveen
10177	Thiele Wibaut Fonds
10178	Thomas a Kempis College te Arnhem
10179	Thomson Foundation
10180	Thorbecke Academie
10181	Thorbecke Akademie
10182	Thorbecke College , academie voor te Leeuwarden
10183	Thorbecke en Bachiene Stichting te Leiden
10184	Thorbecke vereniging
10185	Thorbeckeprijs
10186	Thorbeckeprijs voor politieke welsprekendheid
10187	Thorbeckestichting, Rijksuniversiteit Leiden
10188	Thorbeckevereniging
10189	Thuis in Eigen Toekomst  TINT
10190	Thuiszorg
10191	Thuiszorg Enschede Haaksbergen
10192	Thuiszorg Gooi en Vechtstreek te Huizen
10193	Thuiszorg Salland
10194	Thuja Capital B V
10195	TIAS management opleiding, Universiteit van Tilburg
10196	Tibet Support Group Netherlands
10197	TICF Turks Islamitische Culturele Federatie
10198	TIFAN b v  Technologie en Industriefonds voor Amsterdam en Noord Holland
10199	Tijd en Taak
10200	Tijdelijke Adviescommissie Inkomens beroepsbeoefenaren
10201	Tijdelijke Adviescommissie Kennisinfrastructuur Genomics
10202	Tijdelijke Adviescommissie Toezicht Telecommunicatie
10203	Tijdelijke Wetenschappelijke Commissie Minderhedenbeleid
10204	Tijdschift voor Sociologie
10205	Tijdschrift Geestelijke Verzorging
10206	Tijdschrift Geschiedenis van de Wijsbegeerte in Nederland
10207	Tijdschrift Sociale Gezondheidszorg
10208	Tijdschrift voor de Sociale Sector
10209	Tijdschrift voor Fiscaal Ondernemingsrecht
10210	Tijdschrift voor Geneeskunde en Ethiek te Nijmegen
10211	Tijdschrift voor Overheidskunde
10212	Tijdschrift voor Pensioenvraagstukken
10213	Tilburg
10214	Tille Scheepsbouw B V
10215	TIM netwerk, gerelateerd aan TIAS Business School te Eindhoven
10216	Tinbergen Instituut
10217	Tinbergen Instituut , Amsterdam en Rotterdam
10218	Tine Clevering Meyerprijs
10219	TIO Hogeschool
10220	TNO
10221	TNO Arbeid
10222	TNO Nederlandse Organisatie voor Toegepast Natuurwetenschappelijk Onderzoek
10223	TNT Post
10224	Toekomst Paleis Soestdijk
10225	Toekomst RIOD
10226	Toekomst studiefinanciering
10227	Toekomstscenario s Gezondheidszorg
10228	Toeristisch Informatie Punt, gemeent De Wolden
10229	Toeristisch Informatie Punt, Gemeente De Wolden
10230	Toetsingscommissie Wet werk en bijstand
10231	Toezicht en Adviescollege CBRE Real Estate Funds
10232	Toezicht Nederlandse Stichting voor Leprabestrijding
10233	Toezicht Professor Winterfonds
10234	Toezicht Staatsdrukkerij en uitgeversbedrijf
10235	Toezichtscommissie Scholen a d Amstel
10236	TOF
10237	Ton Elias B V
10238	Toneelgroep De Appel
10239	Toneelgroep De Appel te s Gravenhage
10240	Toneelgroep Oostpool
10241	Toneelgroep Oostpool  v h Theater van het Oosten te Arnhem
10242	Toneelschuur Haarlem
10243	Toon Hermanshuis in Waalwijk
10244	Toonkunst Almelo
10245	Toonkunstmuziekschool voor de Drechtsteden
10246	TOP 2003 project van Jong Managment koppeling Kamerlid aan jonge
10247	Top Barneveld
10248	Top Link
10249	TOP Toeristisch Ondernemers Platform Brabant
10250	Topsport Community
10251	Topsport, MBO Raad
10252	Topteam Hightech Systems & Materials
10253	Toptech Studies Delft
10254	tot Veldeke
10255	Total Raffinaderij Nederland
10256	TOV Totaal Ouderenbeleid Venlo
10257	Toxicologie Ecologie, Gezondheidsraad
10258	TPG Post later TNT
10259	TRAFIK van Stichting Nederland Turkije
10260	trainer voetbalvereniging
10261	Training Committee, International Renal Pathology Society
10262	Transact
10263	Transact Landelijk expertisecentrum seksespecifieke zorg en seksueel geweld
10264	TransAct, Nederlands centrum voor sekse specifieke zorgvernieuwing en bestrijding seksueel geweld
10265	Transitiecommissie Sociaal Domein
10266	Transmuraal Centrum Zorg De Pijlers
10267	Transnationale Universiteit Limburg
10268	Transparancy International Nederland
10269	Travers Instituut voor Training, Vorming en Advies te Baarn
10270	TraXX nieuwsbrief Connexxion te Hilversum
10271	Treasury Commissie, provincie Fryslân
10272	TrekhaakCentrum nl B V
10273	trendbureau van de provincie Overijssel
10274	Tresoar Fries Historisch en Letterkundig Centrum
10275	Triade
10276	Triade te Lelystad Zorg en dienstverlening aan mensen met een verstandelijke handicap
10277	Trilateral Commission
10278	Trilateral Commission Nederland
10279	Trilaterale commissie te Parijs
10280	Trimbos Instituut
10281	Triodos Bank
10282	Triodos Research
10283	Triversum , centrum voor kinder en jeugdpsychiatrie te Alkmaar
10284	Triversum te Alkmaar
10285	Tropisch Hout
10286	Tropische landbouw van de Hogere Landbouwschool Laresteijn te Velp
10287	TROS
10288	TROS Aktua export
10289	Tros Forum , Radio 1
10290	TROS radio 1
10291	Trouw
10292	Trouw Beraad, dagblad Trouw
10293	Trouwberaad
10294	Trustfonds Erasmus Universiteit
10295	Tryllian
10296	TSM Business School
10297	TSS Tijdschrift voor Sociale Vraagstukken
10298	Tucht en Geschillencommissie, NBB Nederlandse Baskettball Bond
10299	Tuchtrechtspraak, KNVB
10300	Tuinbouw business club
10301	Tuinbranche Nederland
10302	Turkse Arbeidersvereniging in Nederland HTIB
10303	Turkse Studentenvereniging Tilburg
10304	Turmac B V
10305	Tusken Skarren en Marren
10306	Tussentijds bestek  vraagstukken rond milieu en economische groei
10307	TVVS maandblad voor ondernemingsrecht en rechtspersonen
10308	TWC Maaslandster Zuid Limburg
10309	Tweede evaluatie Algemene wet gelijke behandeling
10310	Tweede Wereld Centrum
10311	Tweede Wereldcentrum te Amsterdam
10312	Twence B V
10313	Twente
10314	Twente Board
10315	Twente Computerland
10316	Twente Reünie 2014
10317	Twents Psychiatrisch Ziekenhuis
10318	Twentse Schouwburg Muziekcentrum te Enschede
10319	Twijnstra Gudde
10320	Twijnstra Gudde Holding B V
10321	Twining, Shapiro te Tilburg
10322	Twinning Companies
10323	TWIZAFONDS, een stichting voor ontwikkelingssamenwerking Nederland Noord Marokko
10324	TWM Tilburgsche Waterleidingmaatschappij
10325	Twynstra Gudde
10326	Twynstra Gudde N V
10327	Tyltylschool Maasgouw te Maastricht
10328	U huis mensa
10329	UB 2000 te Utrecht
10330	Ubbo Emmius Stichting, Rijksuniversiteit Groningen
10331	UBO Universitair overleg
10332	UCI Union Cycliste International
10333	Uden
10334	UEAPME
10335	UEFA Europese Voetbalbond
10336	UEITP Europese aardappelverwerkende industrie
10337	UEMO
10338	Uitbouw Technologiebeleid
10339	uitgever maandblad Kollegia voor bedrijfsjuristen en advocaten in Moskou
10340	Uitgeverij Bas Lubberhuizen B V
10341	uitvoerend China Construction Bank
10342	Uitvoerend Comité Vierdaagse van Nijmegen van de KNBLO Koninklijke Nederlandse Bond voor Lichamelijke Opvoeding
10343	Uitvoeringsinstituut Werknemersverzekeringen UWV
10344	Uitzendbureau Start
10345	ULP Universitaire Landbouwhuisdieren Praktijk B V te Harmelen
10346	ultiem overleg  bijzonder overleg met belangenverenigingen militairen
10347	UMC Universitair Medisch Centrum Utrecht
10348	UMC Utrecht
10349	UMMAO Unie van Marokkaanse Moskeeën in Amsterdam en Omstreken
10350	UN High Level Task Force on the Implementation of the Right to Development
10351	UNCTAD voor inflation and Less Developed Countries
10352	UNICEF Nederland
10353	Unicef Nederland
10354	Unicef Utrecht
10355	Unie BLHP Unie van Beambten, Leidinggevend en Hoger Personeel
10356	Unie KBO
10357	Unie Nederlandse Katholieke Vrouwenbewegingen
10358	Unie van Vrijwilligers Geldermalsen
10359	Unie van Waterschappen
10360	Unie van Waterschappen in het Nederlands Egyptisch Advisory Panel on Water Management
10361	Uniecommissie Communicatie en Financiën CBCF
10362	Uniecommissie Internationale Zaken CINTER
10363	UNIFEM Editoral Advisory Committee
10364	Unilever Nederland B V
10365	Union Européenne de l Hospitalisation Privée
10366	ünisten adviescommissie van het 37e lustrum van de Leidse Studentenvereniging Minerva
10367	ünistenorgaan Virtus Nitor
10368	UNITAR te Genčve
10369	Unitas te Gorinchem
10370	United Nations voor Economic and Social Consequences of the Arms Race
10371	United World College Maastricht
10372	United World Colleges , Maastricht
10373	United World Colleges Nederland
10374	Unive Paladunusprijs
10375	Univé Verzekeringen
10376	Univers
10377	Univers , Universiteitskrant Universiteit van Tilburg
10378	Universitair Centrum Sportgeneeskunde
10379	universitair docent, Centrum voor eLaw , Universiteit Leiden
10380	Universitaire Beroepsopleiding Milieukunde
10381	Universiteit
10382	Universiteit Maastricht
10383	Universiteit Maastricht t b v de biografie van Sjeng Tans
10384	Universiteit Nijenrode
10385	Universiteit Tilburg
10386	Universiteit Twente
10387	Universiteit Twente te Enschede
10388	Universiteit Utrecht
10389	Universiteit Utrecht en University of Virginia
10390	Universiteit van Amsterdam
10391	Universiteit van Amsterdam en Hogeschool van Amsterdam
10392	Universiteit van Maastricht  Universiteit van Amsterdam
10393	Universiteit van Siena
10394	Universiteit van Tilburg
10395	Universiteit van Utrecht
10396	Universiteit van Wenen
10397	Universiteit voor Humanistiek
10398	Universiteit vor Humanistiek
10399	Universiteiten Utrecht en Maastricht over de foute fysicus Debye
10400	Universiteiten van Montreal, Pretoria, Bloemfontein en Umea
10401	Universiteitsblad Mare
10402	Universiteitsfonds Delft
10403	Universiteitsfonds Limburg
10404	Universiteitsraad EUR
10405	Universiteitsraad JFAS ASVA , Universtiteit van Amsterdam
10406	Universiteitsraad portefeuille onderwijs Rijksuniversiteit Utrecht
10407	Universiteitsraad Rijksuniversiteit Groningen
10408	Universiteitsraad Rijksuniversiteit te Leiden
10409	Universiteitsraad Universiteit Maastricht
10410	Universiteitsraad Universiteit van Amsterdam
10411	Universiteitsraad Vrije Universiteit te Amsterdam
10412	Universiteitsraad, Erasmus Universiteit Rotterdam
10413	Universiteitsraad, Katholieke Universiteit Brabant
10414	Universiteitsraad, Rijksuniversiteit Groningen
10415	Universiteitsraad, Rijksuniversiteit Leiden
10416	Universiteitsraad, Universiteit van Amsterdam
10417	Universiteitsraad, Vrije Universiteit Amsterdam te Amsterdam
10418	University Campus Fryslân
10419	University of California te Berkeley
10420	University of California te Berkeley VS
10421	University of Chicago en Calvin College te Grand Rapids V S
10422	University of Victoria, Victoria B C , Canada
10423	Urania
10424	Urenco Nederland B V
10425	Urgentieprogramma Randstad
10426	USF studentenvakbond
10427	USG People
10428	UT Ambassadeurs Netwerk
10429	Uterque
10430	Utrecht
10431	Utrecht Het Nederlandse Rode Kruis
10432	Utrechts sportvereniging Kampong
10433	Utrechts voetbalvereniging Hercules
10434	Utrechts wijkstheater Stutt
10435	Utrechtsch Studenten Corps
10436	Utrechtsch Studentencorps
10437	Utrechtse
10438	Utrechtse Bosbrandweer Vereniging
10439	Utrechtse Heuvelrug en Valleigebied
10440	Utrechtse kasteel musea
10441	Utrechtse Provinciale Brandweerbond
10442	Utrechtse roeivereniging Viking
10443	Utrechtse Roeivereniging Viking
10444	Utrechtse Schoolvereniging
10445	Utrechtse voetbalclub Odysseus 91
10446	Utrechtse Volksdansvereniging Dospovo
10447	UVSV Utrechtse Vrouwelijke Studenten Vereniging
10448	Uw Toekomst
10449	UWV Uitvoering Werknemersverzekeringen
10450	UWV Uitvoeringsinstituut werknemersverzekeringen
10451	UWV Werkbedrijf
10452	VA Vereniging Afvalbedrijven , brancheorganisatie van de Nederlandse afvalsector  s Hertogenbosch
10453	Vaderlandsch fonds ter aanmoediging van s Lands zeedienst
10454	VAI Voedselverwerkende en Agrarische Industrie
10455	Vakbond voor Defensiepersoneel, VBM NOV
10456	Vakbondshistorische vereniging
10457	Valerius Ensemble te Enschede
10458	Valid Express
10459	Valkenhorst opvang bij huiselijk geweld
