Source	Target	date_in	date_out	rubriek
16275	15423	2014-11-12		-9
16276	15423	2016-01-12		-9
16298	15423	2015-05-20		-9
16339	15423	2015-06-09		-9
16340	15423	2015-06-09		-9
16359	15423	2010-06-17	2010-10-13	-9
16359	15423	2010-10-14	2012-11-04	-9
16359	15423	2007-02-22	2010-02-22	-9
16359	15423	2010-02-23	2010-10-13	-9
16361	15423	2015-06-09		-9
16364	15423	2004-09-28	2007-06-11	-9
16364	15423	2007-06-12	2011-06-06	-9
16364	15423	2011-06-07	2015-06-08	-9
16365	15423	2007-06-12	2011-06-06	-9
16366	15423	2011-06-07	2015-06-08	-9
16366	15423	2015-06-09		-9
16369	15423	2011-06-30	2012-09-19	-9
16372	15423	2006-07-07	2007-02-21	-9
16372	15423	2003-12-03	2006-07-06	-9
16373	15423	2010-10-14	2012-11-04	-9
16045	15423	2006-11-30	2008-01-22	-9
15459	81	1957-01-01	1960-01-01	3500.0
15459	82	1960-01-01	1967-01-02	3500.0
15890	82	1968-01-01	1970-01-01	3500.0
15459	83	1980-01-01	1981-11-09	3611.0
15937	83	1977-01-01	1980-01-01	3611.0
15459	84	1986-01-10	1991-01-03	3611.0
15548	84	1995-01-01	2017-01-02	3611.0
15586	84	1991-01-01	2016-01-27	3611.0
15789	84	1991-01-01	1994-01-01	3500.0
15789	84			3500.0
15797	84	1991-01-10	1993-01-09	3500.0
15899	84	1983-01-01	1994-01-05	3500.0
15943	84	2017-01-01	2016-01-27	3500.0
16372	84	2017-01-01	2015-01-03	3611.0
15459	85	1986-01-10	1994-01-08	3611.0
15459	86			3611.0
15459	87			3611.0
15459	88	1999-01-01	2016-01-27	3611.0
15459	89	2012-01-03	2012-09-26	3611.0
15459	90	2013-01-01	2010-01-01	3611.0
15459	91			3900.0
15459	92			3910.0
15459	15424	1998-05-19	1998-08-17	-9
15459	15424	1994-08-22	1998-08-02	-9
15463	15424	1998-05-19	1998-08-02	-9
15463	15424	1998-08-03	2002-07-21	-9
15463	15424	1994-08-22	1998-08-02	-9
15465	15424	1999-06-08	1999-09-30	-9
15465	15424	1994-08-22	1998-08-02	-9
15467	15424	1994-08-22	1998-08-02	-9
15475	15424	1999-06-08	2003-06-09	-9
15478	15424	2003-05-27	2006-07-02	-9
15478	15424	1999-06-08	2002-07-21	-9
15478	15424	2005-03-31	2006-07-02	-9
15479	15424	1995-06-13	1999-06-07	-9
15496	15424	1995-06-13	1999-06-07	-9
15558	15424	1998-05-19	2002-05-22	-9
15611	15424	2004-09-07	2007-06-11	-9
15611	15424	2015-06-09		-9
15611	15424	2007-06-12	2011-06-06	-9
15611	15424	2011-06-07	2015-06-08	-9
15615	15424	2002-05-23	2003-01-29	-9
15618	15424	2002-05-23	2003-01-29	-9
15618	15424	2003-01-30	2006-11-29	-9
15618	15424	2006-11-30	2010-06-16	-9
15618	15424	2010-06-17	2012-09-19	-9
15719	15424	2004-09-08	2006-11-29	-9
15719	15424	2006-11-30	2010-06-16	-9
15719	15424	2010-06-17	2012-09-19	-9
15719	15424	2015-08-19		-9
15720	15424	2003-01-30	2006-11-29	-9
15735	15424	1994-05-17	1998-05-18	-9
15735	15424	1998-08-25	2002-05-22	-9
15736	15424	1994-05-17	1998-05-18	-9
15736	15424	1998-05-19	2002-05-22	-9
15736	15424	2002-05-23	2003-01-29	-9
15736	15424	2003-01-30	2006-11-29	-9
15745	15424	1994-05-17	1998-05-18	-9
15745	15424	1998-05-19	2002-05-22	-9
15745	15424	2002-05-23	2003-01-29	-9
15745	15424	2003-01-30	2006-11-29	-9
15748	15424	1994-05-17	1998-05-18	-9
15749	15424	1994-05-17	1998-05-18	-9
15749	15424	1998-05-19	2002-05-22	-9
15749	15424	2002-05-23	2003-01-29	-9
15749	15424	2003-01-30	2004-09-07	-9
15750	15424	2011-06-07	2015-06-08	-9
15750	15424	2015-06-09		-9
15750	15424	2003-01-30	2003-05-26	-9
15750	15424	1994-05-17	1998-05-18	-9
15750	15424	1998-05-19	2002-05-22	-9
15750	15424	2002-05-23	2003-01-29	-9
15750	15424	2003-05-27	2005-03-22	-9
15753	15424	1994-05-17	1998-05-18	-9
15753	15424	1998-05-19	2002-05-22	-9
15755	15424	1994-05-17	1998-05-18	-9
15758	15424	1994-05-17	1998-05-18	-9
15759	15424	1994-05-17	1998-05-18	-9
15759	15424	1998-05-19	2002-05-22	-9
15759	15424	2002-05-23	2003-01-29	-9
15759	15424	2003-06-03	2006-11-29	-9
15771	15424	1994-05-17	1998-05-18	-9
15771	15424	1998-08-25	2002-05-22	-9
15773	15424	1994-05-17	1998-05-18	-9
15788	15424	2011-06-07	2015-06-08	-9
15788	15424	1994-08-30	1998-05-18	-9
15788	15424	1998-05-19	1998-08-02	-9
15788	15424	2000-03-13	2000-03-19	-9
15788	15424	1998-08-03	2002-07-21	-9
15794	15424	1994-08-30	1998-05-18	-9
15794	15424	1998-08-25	2002-05-22	-9
15796	15424	1994-08-30	1998-05-18	-9
15796	15424	1998-08-25	2002-05-22	-9
15797	15424	1994-08-30	1998-05-18	-9
15803	15424	1995-08-30	1998-05-18	-9
15821	15424	1997-12-03	1998-05-18	-9
15832	15424	1999-06-08	2003-06-09	-9
15832	15424	2003-06-10	2004-09-06	-9
15832	15424	1994-08-22	1998-08-02	-9
15833	15424	1994-08-22	1998-08-02	-9
15836	15424	1994-08-22	1998-08-02	-9
15837	15424	1994-05-17	1998-05-18	-9
15837	15424	1998-05-19	2002-05-22	-9
15845	15424	2015-06-09		-9
15848	15424	1998-02-27	1999-06-07	-9
15875	15424	1995-06-13	1999-06-07	-9
15892	15424	1994-05-17	1997-12-02	-9
15899	15424	1994-05-17	1998-05-18	-9
15917	15424	1995-06-13	1999-06-07	-9
15917	15424	1999-06-08	2003-06-09	-9
15917	15424	2003-06-10	2007-06-11	-9
15918	15424	1995-06-13	1997-12-31	-9
15918	15424	2010-06-22	2011-06-06	-9
15921	15424	1995-06-13	1999-06-07	-9
15936	15424	1998-08-03	1999-06-06	-9
15942	15424	1998-08-03	2002-07-21	-9
15949	15424	1995-06-13	1999-06-07	-9
15949	15424	1999-10-05	2003-06-09	-9
15981	15424	1994-05-17	1998-05-18	-9
15982	15424	1994-05-17	1998-05-18	-9
15982	15424	1998-05-19	1998-08-02	-9
15982	15424	1998-08-03	2002-07-21	-9
15985	15424	1994-05-17	1998-05-18	-9
15985	15424	1998-05-19	2002-05-22	-9
15986	15424	1994-05-17	1998-05-18	-9
15986	15424	1998-05-19	2002-05-22	-9
15994	15424	2012-09-20		-9
15994	15424	2006-11-30	2010-06-16	-9
15994	15424	2010-06-17	2012-09-19	-9
15994	15424	2005-03-31	2006-07-02	-9
15998	15424	2003-05-27	2006-07-02	-9
16023	15424	2003-06-10	2007-06-11	-9
16023	15424	2007-06-12	2010-06-15	-9
16023	15424	2012-09-20	2015-07-31	-9
16023	15424	2010-06-17	2012-09-19	-9
16162	15424	2010-06-17	2012-09-19	-9
16162	15424	2012-09-20	2015-10-31	-9
16163	15424	2010-06-17	2012-09-19	-9
16163	15424	2012-09-20		-9
16164	15424	2010-06-17	2012-09-19	-9
16164	15424	2012-09-20		-9
16165	15424	2010-06-17	2012-09-19	-9
16165	15424	2012-09-20		-9
16166	15424	2010-06-17	2012-09-19	-9
16166	15424	2012-09-20		-9
16167	15424	2010-06-17	2012-09-19	-9
16167	15424	2012-09-20		-9
16168	15424	2015-11-03		-9
16202	15424	2011-06-07	2015-06-08	-9
16203	15424	2015-06-09		-9
16203	15424	2011-06-07	2015-06-08	-9
16289	15424	2012-09-20		-9
16290	15424	2012-09-20		-9
16291	15424	2012-09-20		-9
16292	15424	2012-09-20		-9
16341	15424	2015-06-09		-9
16345	15424	2015-06-09		-9
16346	15424	2015-06-09		-9
16349	15424	2015-06-09		-9
16358	15424	2015-06-09		-9
16362	15424	2015-06-09		-9
15460	95	1960-01-09	1966-01-09	3500.0
15460	95	1966-01-09	1990-01-09	3500.0
15460	95			3500.0
15868	95	1969-01-09	2014-01-09	3500.0
15460	102			3611.0
15468	102	1989-01-01	1994-01-01	3611.0
15476	102	1996-01-04	1998-03-08	3500.0
15492	102	2013-01-01	2016-01-27	3611.0
15505	102	1996-01-01	1998-01-01	3611.0
15512	102	2010-01-01	2011-01-01	3611.0
15525	102	2014-10-09	2016-01-27	3500.0
15550	102	1990-01-01	1997-01-01	3611.0
15555	102	2010-01-10	2012-01-11	3611.0
15560	102			3611.0
15569	102	1984-01-01	1985-01-01	3611.0
15570	102	1996-07-18	1999-06-18	3611.0
15573	102	1986-01-01	1999-01-01	3611.0
15573	102	1999-01-01	2013-01-01	3611.0
15577	102	1994-01-01	1999-01-01	3611.0
15579	102	1985-01-01	1988-01-01	3611.0
15579	102	1988-01-05	1997-01-01	3611.0
15586	102	1982-01-04	1996-01-04	3611.0
15619	102	2010-01-01	2012-01-01	3611.0
15688	102	1996-01-01	1998-01-01	3611.0
15689	102	1990-01-01	1993-01-01	3611.0
15733	102			3611.0
15736	102	1989-01-01	1994-01-05	3500.0
15740	102	1988-01-01	1993-01-01	3611.0
15796	102	1990-01-01	1994-01-09	3611.0
15805	102	1990-01-01	1995-01-01	3611.0
15830	102			3611.0
15850	102	1996-01-04	1996-02-07	3611.0
15854	102	1996-01-12	2016-01-27	3610.0
15860	102	1998-01-01	2016-01-01	3611.0
15860	102	2016-01-01	2011-01-07	3611.0
15873	102	1980-01-03	1982-01-01	3500.0
15873	102	1996-01-04	2013-01-11	3611.0
15884	102	1972-01-01	1986-01-01	3611.0
15898	102	2016-01-01	2016-01-27	3610.0
15902	102	1986-01-01	1987-01-01	3611.0
15910	102	2014-01-04	2010-01-01	3611.0
15918	102	2017-01-11	2013-05-31	3610.0
15931	102	1989-01-01	1992-01-01	3611.0
15937	102	1980-01-04	1983-01-03	3611.0
15950	102	1986-01-09	1992-01-09	3611.0
15965	102	1987-01-01	2016-01-27	3611.0
15965	102			3611.0
15980	102	2014-01-04	2017-01-02	3611.0
15987	102	1981-01-01	1983-01-06	3500.0
15987	102	1983-01-06	1989-09-14	3500.0
16062	102			3611.0
16069	102	1991-01-01	1995-01-01	3611.0
16127	102	1994-01-01	1996-01-01	3500.0
16128	102	1999-01-08	2017-02-22	3611.0
16132	102			3611.0
16150	102	1998-01-01	2010-01-01	3611.0
16193	102	2019-01-12	2010-01-06	3611.0
16242	102	2019-05-15	2011-01-09	3611.0
16252	102	1982-01-01	1985-01-01	3611.0
16270	102	2010-01-05	2012-01-09	3611.0
16284	102	2019-01-01	2016-01-27	3611.0
16340	102	2012-01-02	2016-01-27	3611.0
16340	102			3611.0
16362	102	2016-01-08	2012-01-09	3500.0
16364	102	1988-01-01	2012-01-05	3611.0
16364	102	2012-01-05	2014-01-01	3611.0
15460	103			3611.0
15465	103	1972-01-01	1978-01-01	3500.0
16101	103	2013-01-09	2012-01-12	3611.0
15460	109	1983-01-10	1997-01-01	3611.0
15462	109	1995-01-01	2016-01-27	3611.0
15965	109	1986-01-01	2016-01-27	3611.0
15460	110	1989-01-07	2016-01-27	3611.0
15462	110	1989-01-07	1990-01-01	3611.0
15860	110	1989-01-07	1990-01-01	3611.0
15460	115			3611.0
15643	115	2017-01-03	2013-01-01	3611.0
15781	115	1998-03-27	2010-01-05	3611.0
15781	115	2010-01-05	2016-01-27	3611.0
15905	115	1992-01-05	1998-03-27	3611.0
15918	115	1992-01-01	1994-01-07	3611.0
15460	116			3611.0
15513	116	2016-01-04	2019-01-03	3611.0
15461	118	1962-04-09	1971-01-09	3500.0
15515	118	1994-12-04	1998-05-13	3500.0
15576	118	1990-01-05	1994-12-04	3500.0
15578	118	1980-01-05	1990-01-05	3500.0
15704	118	2016-03-16	2016-01-06	3500.0
15723	118	1998-01-04	2016-03-16	3500.0
15732	118	1994-04-14	2012-03-14	3500.0
15765	118	1986-04-29	1994-12-04	3500.0
15766	118	2012-03-14	2012-04-17	3500.0
15777	118	1982-07-09	1994-12-04	3500.0
15808	118	1978-05-09	1982-07-09	3500.0
15850	118	1982-07-09	1986-04-29	3500.0
15850	118	1990-01-05	1996-02-07	3500.0
15892	118	1978-05-09	1986-04-29	3500.0
15893	118	1971-01-03	1986-07-17	3500.0
15932	118	1982-07-09	1990-01-05	3500.0
15947	118	1986-04-29	1998-02-27	3500.0
15962	118	1978-05-09	1990-01-05	3500.0
16036	118	1998-04-14	2013-01-11	3500.0
16088	118	2016-03-16	2016-11-29	3500.0
16090	118	2016-03-16	2016-11-29	3500.0
16129	118	1986-04-29	1992-01-01	3500.0
16129	118	1994-12-04	2011-01-04	3500.0
16155	118	1990-01-05	1998-04-14	3500.0
16161	118	2010-11-03	2010-08-09	3500.0
16264	118	2016-12-07	2012-09-20	3500.0
16295	118	2012-01-03	2010-01-03	3500.0
16314	118	2012-03-14	2016-04-26	3500.0
16314	118	2010-11-03	2010-03-23	3500.0
16342	118	1994-01-03	2011-01-09	3500.0
16350	118	1980-01-09	1987-01-12	3500.0
16350	118	1994-12-04	2011-05-24	3500.0
16367	118	1975-03-19	1978-05-09	3500.0
15461	119	1983-06-16	1994-01-18	3500.0
15829	119	2011-01-15	2010-12-03	3500.0
15850	119	1994-01-18	1994-05-16	3500.0
16155	119	2010-07-07	2016-01-27	3500.0
16314	119	2010-03-23	2010-07-07	3500.0
15461	120	1995-01-01	2010-01-01	3500.0
15461	121	1995-01-12	2013-01-01	3500.0
15477	121	1989-01-09	1989-11-16	3500.0
15461	122	1973-01-01	1981-01-01	3520.0
15461	122	1992-01-04	1994-01-01	3520.0
15474	122	1967-01-01	1971-01-01	3500.0
15476	122	1986-01-10	2016-01-27	3520.0
15477	122			3520.0
15524	122	1993-01-01	1997-01-08	3500.0
15586	122	1977-01-01	1985-01-01	3520.0
15587	122			3520.0
15728	122	2014-01-01	2016-01-27	3520.0
15768	122			3520.0
15799	122	1994-01-01	1995-01-01	3500.0
15819	122			3520.0
15829	122	1990-01-01	1992-01-01	3520.0
15829	122	2011-01-10	2010-01-06	3520.0
15844	122	1974-01-01	1979-01-01	3500.0
15844	122	1990-01-01	1996-01-01	3520.0
15872	122			3520.0
15906	122	1987-01-06	2016-01-27	3520.0
15989	122			3520.0
16021	122			3520.0
16069	122	1977-01-01	1989-01-11	3500.0
16069	122	1989-01-11	2016-01-12	3500.0
16134	122	2010-01-01	2019-01-01	3520.0
16156	122	2011-01-01	2018-01-12	3520.0
16231	122	2011-01-01	2016-01-27	3510.0
16314	122	2010-01-01	2012-01-11	3520.0
16344	122			3510.0
16360	122			3520.0
15461	123	1997-01-06	2016-01-27	3610.0
15461	124	1998-01-01	2016-01-27	3610.0
15461	125	2015-01-01	2016-01-27	3610.0
15461	126			3610.0
15461	126			3611.0
15461	127			3610.0
15738	127			3611.0
15833	127			3611.0
15461	128	2017-01-01	2016-01-27	3610.0
15461	129	2017-01-01	2016-01-27	3610.0
15461	130	1971-01-01	1974-01-01	3611.0
15461	131	1980-01-01	1984-01-01	3611.0
15461	132	1982-01-12	2016-01-27	3611.0
15523	132	1981-01-02	1988-01-01	3500.0
15524	132	1997-01-01	1998-01-01	3611.0
15758	132	1973-01-01	1978-01-01	3500.0
15808	132	1984-01-01	1989-01-01	3611.0
15850	132	1990-01-01	2016-01-27	3611.0
16024	132	1985-01-01	1992-01-01	3500.0
15461	133	1983-01-01	1994-01-01	3611.0
15461	134	1985-01-01	2016-01-27	3611.0
15461	135	1986-01-01	1994-01-01	3611.0
15553	135	2012-01-05	2016-01-27	3610.0
15919	135	2012-01-01	2012-01-01	3611.0
15461	136	1990-01-01	1999-01-01	3611.0
15461	137	1990-01-01	1997-01-01	3611.0
15975	137	1985-01-01	1990-01-01	3611.0
15975	137	1990-01-01	1998-01-01	3611.0
15461	138	1994-01-01	1998-01-01	3611.0
15461	139	1994-01-12	2014-01-01	3611.0
15462	139	2013-01-12	2014-01-11	3611.0
15461	140	1995-01-01	2017-01-01	3611.0
15461	141	1995-01-01	1995-01-10	3611.0
15461	142	1995-01-01	2011-01-01	3611.0
15461	143	1995-01-01	2012-01-01	3611.0
15461	144	1996-02-01	1999-01-01	3611.0
15470	144	2010-01-01	2011-01-01	3611.0
15910	144	2013-01-02	2016-01-27	3611.0
15461	145			3611.0
15461	146	1996-01-03	1999-01-01	3611.0
15492	146	1994-01-01	1997-01-01	3611.0
15461	147	1997-01-06	1999-01-01	3611.0
15479	147	1977-01-06	1985-01-04	3500.0
15503	147	1965-01-09	1972-07-12	3500.0
15555	147	1988-01-01	1990-01-01	3500.0
15577	147	1970-01-01	1973-01-01	3500.0
15615	147	1977-01-01	1981-01-01	3500.0
15715	147	2013-03-06	2016-01-27	3610.0
15740	147	1974-01-01	1977-01-01	3611.0
15749	147	1975-01-01	1977-01-01	3611.0
15768	147	2013-01-23	2018-01-01	3500.0
15808	147	1977-01-01	1989-01-01	3611.0
15820	147	1982-01-01	1984-01-01	3500.0
15832	147	1971-01-01	1974-01-01	3611.0
15832	147	1973-01-01	1974-01-01	3611.0
15832	147	1974-01-01	1977-01-01	3611.0
15832	147	1975-01-01	1977-01-01	3611.0
15892	147	1969-01-02	1973-01-01	3500.0
15892	147	1973-01-01	2016-01-27	3500.0
15892	147			3500.0
15947	147	1961-01-01	1987-01-01	3500.0
15959	147	1969-01-01	1972-01-01	3500.0
15968	147	1962-12-16	1970-01-12	3500.0
15968	147			3611.0
15970	147	1969-01-01	1973-01-01	3500.0
15973	147	1974-01-01	1977-01-02	3500.0
16028	147	2017-01-09	2016-01-27	3500.0
16030	147	2011-01-01	2015-01-09	3500.0
16083	147	1981-01-01	1986-01-01	3500.0
16114	147	2012-01-01	2016-01-27	3500.0
16128	147	1990-01-11	1998-01-01	3500.0
16128	147			3611.0
16131	147	1997-03-07	2013-01-04	3500.0
16137	147	1977-01-01	2011-01-01	3500.0
16137	147	1990-01-01	1997-01-01	3611.0
16249	147	1988-01-01	2014-01-11	3500.0
16249	147			3611.0
16341	147	1985-01-01	2012-01-10	3500.0
16362	147	2012-01-09	2016-01-27	3500.0
15461	148	1997-01-01	2012-01-01	3611.0
15461	149	1997-01-10	2017-01-01	3611.0
15467	149	2012-06-14	2015-01-11	3611.0
15788	149	2018-01-12	2016-01-27	3610.0
15788	149			3900.0
15461	150	1997-01-02	1998-01-01	3611.0
15676	150	2015-01-09	2016-01-27	3500.0
15461	151	1997-01-01	2014-01-01	3611.0
15461	152	1998-01-01	2014-01-01	3611.0
15461	153	1998-08-31	2010-01-01	3611.0
15461	154	1999-01-01	2014-01-01	3611.0
15461	155	1999-01-01	2017-01-05	3611.0
15465	155			3611.0
15503	155	1988-01-01	1999-01-01	3611.0
15461	156	2010-01-01	2012-01-01	3611.0
15461	157			3611.0
15461	158			3611.0
15461	159	2014-01-11	2016-01-27	3611.0
15461	160			3900.0
15463	160			3900.0
15535	160			3900.0
15816	160			3900.0
15832	160			3900.0
15890	160			3900.0
15903	160			3900.0
15461	161			3900.0
15461	162			3900.0
15512	162			3900.0
15461	163			3900.0
15461	164			3900.0
15461	165			3900.0
15461	166			3910.0
15572	166	1986-01-07	1990-01-07	3611.0
15780	166			3611.0
15865	166			3611.0
16024	166	2014-01-01	2016-01-27	3610.0
15461	15425	1999-06-08	2003-06-09	-9
15461	15425	2003-06-10	2007-06-11	-9
15464	15425	1994-08-22	1998-08-02	-9
15466	15425	1994-08-22	1998-08-02	-9
15473	15425	1998-03-31	1999-06-07	-9
15474	15425	1996-09-03	1999-06-07	-9
15476	15425	2007-06-12	2011-06-06	-9
15476	15425	2011-06-07	2015-06-08	-9
15476	15425	2002-05-23	2003-01-29	-9
15476	15425	2003-01-30	2006-11-29	-9
15476	15425	2000-03-24	2002-07-21	-9
15476	15425	1999-06-07	1999-06-08	-9
15476	15425	1998-08-03	2000-03-23	-9
15477	15425	1998-05-19	1998-08-02	-9
15477	15425	1998-08-03	2002-07-21	-9
15477	15425	1994-08-22	1998-08-02	-9
15483	15425	1998-05-26	1999-05-31	-9
15483	15425	1994-08-22	1998-08-02	-9
15485	15425	2001-01-16	2002-05-22	-9
15486	15425	1998-05-19	2001-11-05	-9
15486	15425	1994-08-22	1998-08-02	-9
15488	15425	1999-06-08	2003-06-09	-9
15497	15425	1995-06-13	1999-06-07	-9
15497	15425	1999-06-08	2002-01-09	-9
15503	15425	1995-06-13	1999-06-07	-9
15503	15425	1999-06-08	2003-06-09	-9
15503	15425	2003-06-10	2007-06-11	-9
15504	15425	2000-03-28	2002-05-22	-9
15504	15425	2002-11-20	2003-01-29	-9
15504	15425	2003-01-30	2006-11-29	-9
15504	15425	2006-11-30	2010-06-16	-9
15504	15425	2010-06-17	2012-09-19	-9
15504	15425	2012-09-20	2012-11-04	-9
15504	15425	2012-11-05		-9
15506	15425	1998-05-19	2002-05-22	-9
15506	15425	2002-05-23	2003-01-29	-9
15506	15425	2003-01-30	2006-11-29	-9
15506	15425	2006-11-30	2007-02-21	-9
15506	15425	2010-05-12	2010-06-16	-9
15506	15425	2010-06-17	2011-04-11	-9
15506	15425	2011-08-02	2012-09-19	-9
15506	15425	2007-02-22	2010-02-22	-9
15507	15425	1998-05-19	2002-05-22	-9
15507	15425	2002-05-23	2003-01-29	-9
15507	15425	2003-01-30	2006-11-29	-9
15507	15425	2007-03-01	2010-06-16	-9
15507	15425	2010-06-17	2012-09-19	-9
15507	15425	2012-09-20		-9
15512	15425	2011-06-07	2015-06-08	-9
15512	15425	2015-06-09		-9
15512	15425	1998-05-19	2002-05-22	-9
15514	15425	1998-05-19	2002-05-22	-9
15516	15425	1998-05-19	2000-03-23	-9
15516	15425	2002-05-23	2003-01-29	-9
15516	15425	2003-01-30	2006-11-29	-9
15516	15425	2006-11-30	2007-02-21	-9
15516	15425	2007-02-22	2010-02-22	-9
15516	15425	2000-03-24	2002-07-21	-9
15519	15425	1998-05-19	2002-05-22	-9
15523	15425	1998-05-19	2002-05-22	-9
15525	15425	1998-05-19	2002-05-22	-9
15525	15425	2002-05-23	2003-01-29	-9
15525	15425	2003-01-30	2006-11-29	-9
15525	15425	2010-06-17	2012-09-19	-9
15525	15425	2012-09-20	2014-09-09	-9
15525	15425	2006-11-30	2010-06-16	-9
15528	15425	1998-08-26	2002-05-22	-9
15529	15425	1998-08-25	2002-05-22	-9
15532	15425	1998-05-19	2002-05-22	-9
15534	15425	1998-08-25	2002-05-22	-9
15543	15425	1998-08-25	2002-05-22	-9
15544	15425	1998-05-19	2002-05-22	-9
15544	15425	2003-01-30	2006-11-29	-9
15545	15425	1998-05-19	2002-05-22	-9
15548	15425	1998-05-19	2002-05-22	-9
15548	15425	2002-05-23	2003-01-29	-9
15548	15425	2003-01-30	2006-11-29	-9
15548	15425	2006-11-30	2007-02-21	-9
15548	15425	2010-06-17	2012-09-19	-9
15548	15425	2012-09-20	2012-11-04	-9
15548	15425	2012-11-05	2014-10-16	-9
15548	15425	2007-02-22	2010-02-22	-9
15554	15425	1998-08-25	2002-05-22	-9
15555	15425	1998-05-19	2002-05-22	-9
15555	15425	2002-05-23	2003-01-29	-9
15555	15425	2003-01-30	2006-11-29	-9
15555	15425	2006-11-30	2007-02-21	-9
15555	15425	2012-11-05		-9
15555	15425	2007-02-22	2010-02-22	-9
15561	15425	1998-08-25	2002-05-22	-9
15561	15425	2003-01-30	2006-11-29	-9
15561	15425	2006-11-30	2010-06-16	-9
15574	15425	1999-06-08	2003-06-09	-9
15574	15425	2003-06-10	2007-06-11	-9
15574	15425	2007-06-12	2011-06-06	-9
15579	15425	1999-06-08	2003-06-09	-9
15579	15425	2003-06-10	2003-09-21	-9
15581	15425	1999-06-08	2003-06-09	-9
15581	15425	2003-06-10	2007-06-11	-9
15581	15425	2007-06-12	2011-06-06	-9
15583	15425	1999-06-08	2003-06-09	-9
15583	15425	2003-06-10	2007-06-11	-9
15583	15425	2013-01-15	2014-07-16	-9
15586	15425	1999-06-08	2003-06-09	-9
15587	15425	1999-06-08	2003-06-09	-9
15587	15425	2003-09-30	2007-06-11	-9
15588	15425	1999-06-08	2003-06-09	-9
15588	15425	2003-06-10	2007-06-11	-9
15595	15425	2000-09-05	2002-05-22	-9
15596	15425	2000-10-04	2002-05-22	-9
15596	15425	2003-01-30	2006-11-29	-9
15596	15425	2006-11-30	2010-05-11	-9
15634	15425	2003-01-30	2006-11-29	-9
15634	15425	2006-11-30	2010-06-16	-9
15634	15425	2012-09-20		-9
15634	15425	2010-06-17	2012-09-19	-9
15638	15425	2002-05-23	2003-01-29	-9
15638	15425	2003-01-30	2006-11-29	-9
15638	15425	2006-11-30	2009-04-30	-9
15646	15425	2002-05-23	2003-01-29	-9
15646	15425	2003-01-30	2006-11-29	-9
15646	15425	2006-11-30	2007-12-31	-9
15695	15425	2003-01-30	2006-11-29	-9
15695	15425	2007-03-01	2010-06-16	-9
15696	15425	2003-01-30	2006-11-29	-9
15696	15425	2008-01-15	2010-06-16	-9
15697	15425	2003-01-30	2006-11-29	-9
15697	15425	2006-11-30	2010-06-16	-9
15697	15425	2012-02-29	2012-04-04	-9
15698	15425	2003-01-30	2006-11-29	-9
15698	15425	2006-11-30	2010-06-16	-9
15698	15425	2010-06-17	2012-09-19	-9
15698	15425	2012-09-20		-9
15699	15425	2003-01-30	2006-11-29	-9
15700	15425	2003-01-30	2006-11-29	-9
15702	15425	2003-01-30	2006-11-29	-9
15702	15425	2006-11-30	2010-06-16	-9
15703	15425	2003-01-30	2006-11-29	-9
15703	15425	2006-11-30	2010-06-16	-9
15703	15425	2010-06-17	2012-09-19	-9
15717	15425	2003-01-30	2006-11-29	-9
15721	15425	2007-03-01	2010-06-16	-9
15721	15425	2012-04-10	2012-05-07	-9
15724	15425	2003-01-30	2006-11-29	-9
15725	15425	2003-01-30	2006-11-29	-9
15726	15425	2003-01-30	2006-11-29	-9
15726	15425	2007-02-22	2010-02-22	-9
15727	15425	2003-01-30	2006-11-29	-9
15727	15425	2007-11-20	2010-06-16	-9
15728	15425	2003-01-30	2006-11-29	-9
15728	15425	2006-11-30	2010-06-16	-9
15728	15425	2010-06-17	2012-09-19	-9
15728	15425	2012-09-20	2015-11-02	-9
15728	15425	2015-11-03		-9
15729	15425	2003-01-30	2006-11-29	-9
15730	15425	2003-01-30	2006-11-29	-9
15730	15425	2012-11-05	2012-12-05	-9
15731	15425	2004-10-27	2006-11-29	-9
15731	15425	2006-11-30	2010-06-16	-9
15732	15425	2005-11-08	2006-11-29	-9
15733	15425	1994-05-17	1998-05-18	-9
15733	15425	1998-05-19	1998-08-02	-9
15733	15425	2002-05-23	2003-01-29	-9
15733	15425	2003-01-30	2005-10-20	-9
15733	15425	1998-08-03	2002-07-21	-9
15740	15425	1994-05-17	1998-05-18	-9
15740	15425	1998-05-19	2002-05-22	-9
15740	15425	2002-05-23	2003-01-29	-9
15740	15425	2003-01-30	2006-11-29	-9
15740	15425	2006-11-30	2007-11-19	-9
15743	15425	1994-05-17	1998-05-18	-9
15743	15425	1998-05-19	2002-05-22	-9
15743	15425	2002-05-23	2003-01-29	-9
15743	15425	2003-01-30	2006-11-29	-9
15743	15425	2006-11-30	2007-02-21	-9
15743	15425	2010-06-17	2012-01-16	-9
15743	15425	2012-05-08	2012-09-19	-9
15743	15425	2012-12-18	2015-11-02	-9
15743	15425	2015-11-03		-9
15743	15425	2007-02-22	2010-02-22	-9
15744	15425	1994-05-17	1997-08-31	-9
15746	15425	2013-02-05	2015-06-08	-9
15746	15425	1994-05-17	1998-05-18	-9
15746	15425	1998-05-19	2002-05-22	-9
15746	15425	2002-05-23	2003-01-29	-9
15746	15425	2003-01-30	2006-05-30	-9
15761	15425	1994-05-17	1998-05-18	-9
15764	15425	1994-05-17	1998-05-18	-9
